id,content,sentiment
4025,"like its parade of predecessors , this halloween is a gory slash-fest . it can't escape its past , and it doesn't want to . ",0
4026," "" abandon "" will leave you wanting to abandon the theater . ",0
4027,"problem is , we have no idea what in creation is going on . ",0
4028,a loquacious and dreary piece of business . ,0
4029,"what the audience feels is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean . ",0
4030,"director hoffman , his writer and kline's agent should serve detention",0
4031,"dodgy mixture of cutesy romance , dark satire and murder mystery . ",0
4032,"meticulously mounted , exasperatingly well-behaved film , which ticks off kahlo's lifetime milestones with the dutiful precision of a tax accountant . ",0
4033,time of favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation . ,0
4034,"while serving sara does have a long way to go before it reaches the level of crudity in the latest austin powers extravaganza , there's nothing here to match that movie's intermittent moments of inspiration . ",0
4035,the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow . ,0
4036,"whatever about warning kids about the dangers of ouija boards , someone should dispense the same advice to film directors . ",0
4037,"as with so many merchandised-to-the-max movies of this type , more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else . ",0
4038,the irwins' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts . ,0
4039,"if routine action and jokes like this are your cup of tea , then pay your $8 and get ready for the big shear . this is one baaaaaaaaad movie . ",0
4040,"a man leaving the screening said the film was better than saving private ryan . he may have meant the internet short saving ryan's privates . but windtalkers doesn't beat that one , either . ",0
4041,"we never feel anything for these characters , and as a result the film is basically just a curiosity . ",0
4042,those unfamiliar with mormon traditions may find the singles ward occasionally bewildering . ,0
4043,"ritchie may not have a novel thought in his head , but he knows how to pose madonna . ",0
4044,"the story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long . ",0
4045,"feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form . ",0
4046,"while you have to admit it's semi-amusing to watch robert deniro belt out "" when you're a jet , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . "" ",0
4047,an opportunity missed . ,0
4048,the whole mess boils down to a transparently hypocritical work that feels as though it's trying to set the women's liberation movement back 20 years . ,0
4049,"' . . . the cast portrays their cartoon counterparts well . . . but quite frankly , scoob and shag don't eat enough during the film . '",0
4050,tv skit-com material fervently deposited on the big screen . ,0
4051,"[johnnie to and wai ka fai are] sure to find an enthusiastic audience among american action-adventure buffs , but the film's interests may be too narrow to attract crossover viewers . ",0
4052,"if there was ever a movie where the upbeat ending feels like a copout , this is the one . ",0
4053,"it's as sorry a mess as its director's diabolical debut , mad cows . ",0
4054,any attempts at nuance given by the capable cast is drowned out by director jon purdy's sledgehammer sap . ,0
4055,"despite some strong performances , never rises above the level of a telanovela . ",0
4056,"this is a picture that maik , the firebrand turned savvy ad man , would be envious of : it hijacks the heat of revolution and turns it into a sales tool . ",0
4057,"feels slight , as if it were an extended short , albeit one made by the smartest kids in class . ",0
4058,"the actors pull out all the stops in nearly every scene , but to diminishing effect . the characters never change . ",0
4059,"if the last man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows . ",0
4060,"welles groupie/scholar peter bogdanovich took a long time to do it , but he's finally provided his own broadside at publishing giant william randolph hearst . ",0
4061,"makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place . ",0
4062,"even as i valiantly struggled to remain interested , or at least conscious , i could feel my eyelids . . . getting . . . very . . . heavy . . . ",0
4063,a bad movie that happened to good actors . ,0
4064,wishy-washy . ,0
4065,boasts eye-catching art direction but has a forcefully quirky tone that quickly wears out its limited welcome . ,0
4066,screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite . ,0
4067,"oversexed , at times overwrought comedy/drama that offers little insight into the experience of being forty , female and single . ",0
4068,that such a horrible movie could have sprung from such a great one is one of the year's worst cinematic tragedies . ,0
4069,"it all starts to smack of a hallmark hall of fame , with a few four letter words thrown in that are generally not heard on television . ",0
4070,rarely has a film's title served such dire warning . ,0
4071,"if you saw benigni's pinocchio at a public park , you'd grab your kids and run and then probably call the police . ",0
